CHAIN,CORRECT,TOTAL,ACCURACY
CurrencyRemoveNormalizer->WhitespaceRemoveNormalizer->DictionaryReplacementNormalizer->AmountFormatNormalizer,84,94,0.8936170212765957
CurrencyRemoveNormalizer->DictionaryReplacementNormalizer->WhitespaceRemoveNormalizer->AmountFormatNormalizer,84,94,0.8936170212765957
CurrencyRemoveNormalizer->DictionaryReplacementNormalizer->AmountFormatNormalizer->WhitespaceRemoveNormalizer,87,94,0.925531914893617
AmountFormatNormalizer->CurrencyRemoveNormalizer->WhitespaceRemoveNormalizer->DictionaryReplacementNormalizer,86,94,0.9148936170212766
AmountFormatNormalizer->CurrencyRemoveNormalizer->DictionaryReplacementNormalizer->WhitespaceRemoveNormalizer,86,94,0.9148936170212766
AmountFormatNormalizer->WhitespaceRemoveNormalizer->CurrencyRemoveNormalizer->DictionaryReplacementNormalizer,86,94,0.9148936170212766
AmountFormatNormalizer->WhitespaceRemoveNormalizer->DictionaryReplacementNormalizer->CurrencyRemoveNormalizer,86,94,0.9148936170212766
AmountFormatNormalizer->DictionaryReplacementNormalizer->WhitespaceRemoveNormalizer->CurrencyRemoveNormalizer,86,94,0.9148936170212766
AmountFormatNormalizer->DictionaryReplacementNormalizer->CurrencyRemoveNormalizer->WhitespaceRemoveNormalizer,86,94,0.9148936170212766
WhitespaceRemoveNormalizer->AmountFormatNormalizer->CurrencyRemoveNormalizer->DictionaryReplacementNormalizer,83,94,0.8829787234042553
WhitespaceRemoveNormalizer->AmountFormatNormalizer->DictionaryReplacementNormalizer->CurrencyRemoveNormalizer,83,94,0.8829787234042553
WhitespaceRemoveNormalizer->CurrencyRemoveNormalizer->AmountFormatNormalizer->DictionaryReplacementNormalizer,83,94,0.8829787234042553
WhitespaceRemoveNormalizer->CurrencyRemoveNormalizer->DictionaryReplacementNormalizer->AmountFormatNormalizer,84,94,0.8936170212765957
WhitespaceRemoveNormalizer->DictionaryReplacementNormalizer->CurrencyRemoveNormalizer->AmountFormatNormalizer,84,94,0.8936170212765957
WhitespaceRemoveNormalizer->DictionaryReplacementNormalizer->AmountFormatNormalizer->CurrencyRemoveNormalizer,84,94,0.8936170212765957
DictionaryReplacementNormalizer->AmountFormatNormalizer->WhitespaceRemoveNormalizer->CurrencyRemoveNormalizer,87,94,0.925531914893617
DictionaryReplacementNormalizer->AmountFormatNormalizer->CurrencyRemoveNormalizer->WhitespaceRemoveNormalizer,87,94,0.925531914893617
DictionaryReplacementNormalizer->WhitespaceRemoveNormalizer->AmountFormatNormalizer->CurrencyRemoveNormalizer,84,94,0.8936170212765957
DictionaryReplacementNormalizer->WhitespaceRemoveNormalizer->CurrencyRemoveNormalizer->AmountFormatNormalizer,84,94,0.8936170212765957
DictionaryReplacementNormalizer->CurrencyRemoveNormalizer->WhitespaceRemoveNormalizer->AmountFormatNormalizer,84,94,0.8936170212765957
DictionaryReplacementNormalizer->CurrencyRemoveNormalizer->AmountFormatNormalizer->WhitespaceRemoveNormalizer,87,94,0.925531914893617
CurrencyRemoveNormalizer->DecimalNumberFormatNormalizer->WhitespaceRemoveNormalizer->DictionaryReplacementNormalizer,32,94,0.3404255319148936
CurrencyRemoveNormalizer->DecimalNumberFormatNormalizer->DictionaryReplacementNormalizer->WhitespaceRemoveNormalizer,32,94,0.3404255319148936
CurrencyRemoveNormalizer->WhitespaceRemoveNormalizer->DecimalNumberFormatNormalizer->DictionaryReplacementNormalizer,32,94,0.3404255319148936
CurrencyRemoveNormalizer->WhitespaceRemoveNormalizer->DictionaryReplacementNormalizer->DecimalNumberFormatNormalizer,33,94,0.35106382978723405
