SCORE,ACCURACY,EXTRACTED,GOLD,CORRECT
0.600978,0.9239543726235742,263,359,243
0.59571,0.9242424242424242,264,359,244
0.594691,0.9245283018867925,265,359,245
0.593613,0.924812030075188,266,359,246
0.593463,0.9250936329588015,267,359,247
0.59089,0.9253731343283582,268,359,248
0.589392,0.9256505576208178,269,359,249
0.588924,0.9222222222222223,270,359,249
0.579479,0.9188191881918819,271,359,249
0.578982,0.9191176470588235,272,359,250
0.577851,0.9157509157509157,273,359,250
0.575857,0.916058394160584,274,359,251
0.573342,0.9163636363636364,275,359,252
0.572008,0.9166666666666666,276,359,253
0.570239,0.9133574007220217,277,359,253
0.566198,0.9136690647482014,278,359,254
0.556417,0.9139784946236559,279,359,255
0.551251,0.9142857142857143,280,359,256
0.549973,0.9145907473309609,281,359,257
0.547263,0.9148936170212766,282,359,258
0.547206,0.9151943462897526,283,359,259
0.546576,0.9154929577464789,284,359,260
0.538456,0.9157894736842105,285,359,261
0.536668,0.916083916083916,286,359,262
0.534607,0.9128919860627178,287,359,262
0.526639,0.9131944444444444,288,359,263
0.516537,0.9100346020761245,289,359,263
0.512294,0.9103448275862069,290,359,264
0.426262,0.9106529209621993,291,359,265
0.419317,0.9075342465753424,292,359,265
0.348618,0.9078498293515358,293,359,266
0.337381,0.9081632653061225,294,359,267
0.0,0.9081632653061225,294,359,267
